ID ,Annotator 1,Annotator 2,Annotator 3
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Positive,Positive,Positive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Neutral,Neutral,Neutral
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
I5NHdo-Ta1g,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,negetive,negetive,negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Neutral,Neutral,Neutral
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
FXNoo4BjNOE,Positive,Positive,Positive
FXNoo4BjNOE,Negetive,Negetive,Negetive
